,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
291,8cWMHTCDoW4pPRtgGsxl,316,3.0,10.0,2.0,5.0,2.0,6508925
292,8cWMHTCDoW4pPRtgGsxl,316,4.0,10.0,2.0,5.0,2.0,6508925
293,8cWMHTCDoW4pPRtgGsxl,316,5.0,0.0,1.0,2.0,2.0,6508925
294,F1Wkdh3084XqsME8q3t6,316,1.0,0.0,1.0,1.0,1.0,6508925
295,FdVsWZg1xCb2HDx4CSxA,316,0.0,2.0,0.0,0.0,0.0,6508925
296,FdVsWZg1xCb2HDx4CSxA,316,2.0,0.0,0.0,0.0,0.0,6508925
297,FdVsWZg1xCb2HDx4CSxA,316,3.0,1.0,0.0,0.0,0.0,6508925
298,FdVsWZg1xCb2HDx4CSxA,316,4.0,1.0,0.0,0.0,0.0,6508925
299,FdVsWZg1xCb2HDx4CSxA,316,5.0,3.0,0.0,0.0,0.0,6508925
300,XKxTwJuX0iQOZ6Ugv45R,316,0.0,2.0,0.0,0.0,0.0,6508925
301,XKxTwJuX0iQOZ6Ugv45R,316,2.0,1.0,0.0,0.0,0.0,6508925
302,XKxTwJuX0iQOZ6Ugv45R,316,3.0,0.0,0.0,0.0,0.0,6508925
303,XKxTwJuX0iQOZ6Ugv45R,316,4.0,0.0,0.0,0.0,0.0,6508925
304,XKxTwJuX0iQOZ6Ugv45R,316,5.0,3.0,0.0,0.0,0.0,6508925
305,2PAH5xdskUkM54yRjOnW,386,1.0,30.0,2.0,5.0,5.0,45046749
306,9pJ1vShYwdOU8UQb2Ytf,386,0.0,60.0,3.0,3.0,5.0,45046749
307,9pJ1vShYwdOU8UQb2Ytf,386,2.0,0.0,1.0,1.0,3.0,45046749
308,9pJ1vShYwdOU8UQb2Ytf,386,3.0,10.0,1.0,2.0,4.0,45046749
309,9pJ1vShYwdOU8UQb2Ytf,386,4.0,20.0,3.0,2.0,4.0,45046749
310,9pJ1vShYwdOU8UQb2Ytf,386,5.0,1.0,1.0,1.0,5.0,45046749
311,F1Wkdh3084XqsME8q3t6,386,1.0,0.0,1.0,1.0,5.0,45046749
312,jnV89uMqb1Mj2A1msi8U,386,0.0,100.0,5.0,5.0,5.0,45046749
313,jnV89uMqb1Mj2A1msi8U,386,2.0,3.0,1.0,1.0,1.0,45046749
314,jnV89uMqb1Mj2A1msi8U,386,3.0,0.0,1.0,1.0,1.0,45046749
315,jnV89uMqb1Mj2A1msi8U,386,4.0,5.0,1.0,1.0,1.0,45046749
316,jnV89uMqb1Mj2A1msi8U,386,5.0,1.0,1.0,1.0,1.0,45046749
317,msNRLXUPiFScVUCZAgJm,386,0.0,76.0,5.0,5.0,5.0,45046749
318,msNRLXUPiFScVUCZAgJm,386,2.0,33.0,3.0,5.0,3.0,45046749
319,msNRLXUPiFScVUCZAgJm,386,3.0,67.0,3.0,3.0,3.0,45046749
320,msNRLXUPiFScVUCZAgJm,386,4.0,31.0,3.0,3.0,2.0,45046749
321,msNRLXUPiFScVUCZAgJm,386,5.0,73.0,5.0,5.0,5.0,45046749
322,2PAH5xdskUkM54yRjOnW,405,1.0,90.0,5.0,5.0,5.0,44520246
323,4bTUXf5wr8916W7TAmyl,405,0.0,98.0,5.0,5.0,5.0,44520246
324,4bTUXf5wr8916W7TAmyl,405,2.0,82.0,5.0,5.0,5.0,44520246
325,4bTUXf5wr8916W7TAmyl,405,3.0,82.0,5.0,5.0,5.0,44520246
326,4bTUXf5wr8916W7TAmyl,405,4.0,82.0,5.0,5.0,5.0,44520246
327,4bTUXf5wr8916W7TAmyl,405,5.0,38.0,2.0,4.0,5.0,44520246
328,EwaM0Rjp8ZGtAZNQz6X7,405,0.0,60.0,3.0,3.0,5.0,44520246
329,EwaM0Rjp8ZGtAZNQz6X7,405,2.0,92.0,5.0,5.0,5.0,44520246
330,EwaM0Rjp8ZGtAZNQz6X7,405,3.0,92.0,5.0,5.0,5.0,44520246
331,EwaM0Rjp8ZGtAZNQz6X7,405,4.0,92.0,5.0,5.0,5.0,44520246
332,EwaM0Rjp8ZGtAZNQz6X7,405,5.0,15.0,2.0,2.0,4.0,44520246
333,jnGUoM3Kdg8mkvRWsLV3,405,1.0,0.0,0.0,0.0,0.0,44520246
334,jnV89uMqb1Mj2A1msi8U,405,0.0,100.0,5.0,5.0,5.0,44520246
335,jnV89uMqb1Mj2A1msi8U,405,2.0,100.0,5.0,5.0,5.0,44520246
336,jnV89uMqb1Mj2A1msi8U,405,3.0,100.0,5.0,5.0,5.0,44520246
337,jnV89uMqb1Mj2A1msi8U,405,4.0,100.0,5.0,5.0,5.0,44520246
338,jnV89uMqb1Mj2A1msi8U,405,5.0,0.0,1.0,1.0,1.0,44520246
339,opbIuvNqdAcQ5byEt6xZ,405,0.0,70.0,4.0,4.0,4.0,44520246
340,opbIuvNqdAcQ5byEt6xZ,405,2.0,2.0,1.0,1.0,1.0,44520246
341,opbIuvNqdAcQ5byEt6xZ,405,3.0,2.0,1.0,1.0,1.0,44520246
342,opbIuvNqdAcQ5byEt6xZ,405,4.0,2.0,1.0,1.0,1.0,44520246
343,opbIuvNqdAcQ5byEt6xZ,405,5.0,0.0,1.0,1.0,1.0,44520246
344,2WDBrNfudzKioJhLy0kj,15,0.0,81.0,4.0,3.0,3.0,37567700
345,2WDBrNfudzKioJhLy0kj,15,1.0,81.0,4.0,5.0,4.0,37567700
346,2WDBrNfudzKioJhLy0kj,15,2.0,1.0,1.0,2.0,1.0,37567700
347,2WDBrNfudzKioJhLy0kj,15,3.0,1.0,1.0,1.0,1.0,37567700
348,2WDBrNfudzKioJhLy0kj,15,4.0,81.0,4.0,3.0,3.0,37567700
349,2WDBrNfudzKioJhLy0kj,15,5.0,2.0,1.0,1.0,1.0,37567700
350,LlLmn0aqPB4anBfcxFiS,15,0.0,50.0,4.0,2.0,3.0,37567700
351,LlLmn0aqPB4anBfcxFiS,15,1.0,55.0,3.0,4.0,2.0,37567700
352,LlLmn0aqPB4anBfcxFiS,15,2.0,36.0,4.0,2.0,2.0,37567700
353,LlLmn0aqPB4anBfcxFiS,15,3.0,38.0,3.0,2.0,2.0,37567700
354,LlLmn0aqPB4anBfcxFiS,15,4.0,42.0,2.0,2.0,2.0,37567700
355,LlLmn0aqPB4anBfcxFiS,15,5.0,7.0,2.0,4.0,2.0,37567700
356,2WDBrNfudzKioJhLy0kj,66,0.0,40.0,1.0,2.0,2.0,42192886
357,2WDBrNfudzKioJhLy0kj,66,1.0,84.0,3.0,3.0,3.0,42192886
358,2WDBrNfudzKioJhLy0kj,66,2.0,84.0,3.0,3.0,3.0,42192886
359,2WDBrNfudzKioJhLy0kj,66,3.0,84.0,3.0,3.0,3.0,42192886
360,2WDBrNfudzKioJhLy0kj,66,4.0,84.0,3.0,3.0,3.0,42192886
361,2WDBrNfudzKioJhLy0kj,66,5.0,2.0,1.0,1.0,1.0,42192886
362,3J3rAMDmdaycnd5PwWgz,66,0.0,25.0,3.0,2.0,4.0,42192886
363,3J3rAMDmdaycnd5PwWgz,66,1.0,70.0,4.0,3.0,3.0,42192886
364,3J3rAMDmdaycnd5PwWgz,66,2.0,75.0,4.0,3.0,4.0,42192886
365,3J3rAMDmdaycnd5PwWgz,66,3.0,75.0,4.0,3.0,4.0,42192886
366,3J3rAMDmdaycnd5PwWgz,66,4.0,75.0,4.0,3.0,4.0,42192886
367,3J3rAMDmdaycnd5PwWgz,66,5.0,40.0,2.0,2.0,4.0,42192886
368,2hohxryaazYnwCaPc6xf,65,0.0,10.0,1.0,1.0,1.0,8938055
369,2hohxryaazYnwCaPc6xf,65,1.0,85.0,3.0,4.0,4.0,8938055
370,2hohxryaazYnwCaPc6xf,65,2.0,,1.0,2.0,1.0,8938055
371,2hohxryaazYnwCaPc6xf,65,3.0,75.0,3.0,4.0,4.0,8938055
372,2hohxryaazYnwCaPc6xf,65,4.0,,1.0,1.0,2.0,8938055
373,2hohxryaazYnwCaPc6xf,65,5.0,,1.0,1.0,2.0,8938055
374,CHBJT00xbX0zCBeaUdvi,65,0.0,3.0,1.0,3.0,1.0,8938055
375,CHBJT00xbX0zCBeaUdvi,65,1.0,30.0,2.0,5.0,5.0,8938055
376,CHBJT00xbX0zCBeaUdvi,65,2.0,5.0,1.0,1.0,1.0,8938055
377,CHBJT00xbX0zCBeaUdvi,65,3.0,98.0,5.0,5.0,5.0,8938055
378,CHBJT00xbX0zCBeaUdvi,65,4.0,4.0,1.0,5.0,5.0,8938055
379,CHBJT00xbX0zCBeaUdvi,65,5.0,2.0,1.0,5.0,1.0,8938055
380,zWv3gTeJQPWKIQpRo42V,65,0.0,21.0,2.0,4.0,4.0,8938055
381,zWv3gTeJQPWKIQpRo42V,65,1.0,33.0,2.0,3.0,3.0,8938055
382,zWv3gTeJQPWKIQpRo42V,65,2.0,37.0,2.0,3.0,3.0,8938055
383,zWv3gTeJQPWKIQpRo42V,65,3.0,34.0,3.0,3.0,3.0,8938055
384,zWv3gTeJQPWKIQpRo42V,65,4.0,32.0,2.0,3.0,3.0,8938055
385,zWv3gTeJQPWKIQpRo42V,65,5.0,7.0,1.0,1.0,1.0,8938055
386,2hohxryaazYnwCaPc6xf,82,0.0,20.0,2.0,2.0,4.0,26163351
387,2hohxryaazYnwCaPc6xf,82,1.0,20.0,2.0,2.0,4.0,26163351
388,2hohxryaazYnwCaPc6xf,82,2.0,35.0,3.0,3.0,4.0,26163351
389,2hohxryaazYnwCaPc6xf,82,3.0,70.0,4.0,4.0,4.0,26163351
390,2hohxryaazYnwCaPc6xf,82,4.0,20.0,2.0,2.0,4.0,26163351
391,2hohxryaazYnwCaPc6xf,82,5.0,0.0,1.0,2.0,2.0,26163351
392,T7dg0Qk4bKXgDUXOW1fy,82,0.0,15.0,2.0,1.0,4.0,26163351
393,T7dg0Qk4bKXgDUXOW1fy,82,1.0,15.0,2.0,1.0,4.0,26163351
394,T7dg0Qk4bKXgDUXOW1fy,82,2.0,50.0,3.0,2.0,4.0,26163351
395,T7dg0Qk4bKXgDUXOW1fy,82,3.0,10.0,2.0,1.0,2.0,26163351
396,T7dg0Qk4bKXgDUXOW1fy,82,4.0,15.0,2.0,1.0,4.0,26163351
397,T7dg0Qk4bKXgDUXOW1fy,82,5.0,15.0,2.0,1.0,4.0,26163351
398,2qQfiU7dvjbxnhH3uk5V,182,0.0,73.0,4.0,4.0,4.0,39841857
399,2qQfiU7dvjbxnhH3uk5V,182,2.0,71.0,4.0,4.0,3.0,39841857
400,2qQfiU7dvjbxnhH3uk5V,182,3.0,94.0,4.0,4.0,3.0,39841857
401,2qQfiU7dvjbxnhH3uk5V,182,4.0,86.0,5.0,4.0,4.0,39841857
402,2qQfiU7dvjbxnhH3uk5V,182,5.0,65.0,3.0,3.0,3.0,39841857
403,RJd0nGSZhsVVB4DLtIEx,182,0.0,91.0,4.0,4.0,4.0,39841857
404,RJd0nGSZhsVVB4DLtIEx,182,2.0,80.0,4.0,4.0,4.0,39841857
405,RJd0nGSZhsVVB4DLtIEx,182,3.0,33.0,2.0,2.0,2.0,39841857
406,RJd0nGSZhsVVB4DLtIEx,182,4.0,47.0,3.0,3.0,3.0,39841857
407,RJd0nGSZhsVVB4DLtIEx,182,5.0,49.0,3.0,3.0,3.0,39841857
408,X4hP4eDxUETM5pkjAjOQ,182,0.0,85.0,4.0,5.0,3.0,39841857
409,X4hP4eDxUETM5pkjAjOQ,182,2.0,50.0,4.0,4.0,2.0,39841857
410,X4hP4eDxUETM5pkjAjOQ,182,3.0,45.0,3.0,4.0,3.0,39841857
411,X4hP4eDxUETM5pkjAjOQ,182,4.0,30.0,3.0,5.0,3.0,39841857
412,X4hP4eDxUETM5pkjAjOQ,182,5.0,10.0,1.0,2.0,2.0,39841857
413,jnGUoM3Kdg8mkvRWsLV3,182,1.0,50.0,3.0,3.0,3.0,39841857
414,2qQfiU7dvjbxnhH3uk5V,217,0.0,60.0,2.0,2.0,2.0,31082492
415,2qQfiU7dvjbxnhH3uk5V,217,1.0,60.0,4.0,4.0,4.0,31082492
416,2qQfiU7dvjbxnhH3uk5V,217,2.0,57.0,0.0,0.0,0.0,31082492
417,2qQfiU7dvjbxnhH3uk5V,217,3.0,60.0,4.0,4.0,4.0,31082492
418,2qQfiU7dvjbxnhH3uk5V,217,4.0,56.0,2.0,2.0,2.0,31082492
419,2qQfiU7dvjbxnhH3uk5V,217,5.0,86.0,2.0,2.0,2.0,31082492
420,WQHc0FRbllerXiXsvmsW,217,0.0,28.0,1.0,3.0,3.0,31082492
421,WQHc0FRbllerXiXsvmsW,217,1.0,29.0,2.0,3.0,3.0,31082492
422,WQHc0FRbllerXiXsvmsW,217,2.0,31.0,2.0,3.0,3.0,31082492
423,WQHc0FRbllerXiXsvmsW,217,3.0,29.0,2.0,3.0,3.0,31082492
424,WQHc0FRbllerXiXsvmsW,217,4.0,40.0,3.0,3.0,3.0,31082492
425,WQHc0FRbllerXiXsvmsW,217,5.0,0.0,1.0,1.0,1.0,31082492
426,Y2ymiKst4jiVVfTqeBmW,217,0.0,3.0,0.0,0.0,0.0,31082492
427,Y2ymiKst4jiVVfTqeBmW,217,1.0,100.0,5.0,5.0,5.0,31082492
428,Y2ymiKst4jiVVfTqeBmW,217,2.0,70.0,4.0,4.0,4.0,31082492
429,Y2ymiKst4jiVVfTqeBmW,217,3.0,100.0,5.0,5.0,5.0,31082492
430,Y2ymiKst4jiVVfTqeBmW,217,4.0,85.0,3.0,3.0,3.0,31082492
431,Y2ymiKst4jiVVfTqeBmW,217,5.0,2.0,0.0,0.0,0.0,31082492
432,2qQfiU7dvjbxnhH3uk5V,241,0.0,92.0,5.0,4.0,5.0,43997015
433,2qQfiU7dvjbxnhH3uk5V,241,1.0,92.0,5.0,4.0,5.0,43997015
434,2qQfiU7dvjbxnhH3uk5V,241,2.0,95.0,5.0,4.0,5.0,43997015
435,2qQfiU7dvjbxnhH3uk5V,241,3.0,95.0,5.0,4.0,5.0,43997015
436,2qQfiU7dvjbxnhH3uk5V,241,4.0,92.0,5.0,4.0,5.0,43997015
437,2qQfiU7dvjbxnhH3uk5V,241,5.0,1.0,0.0,0.0,0.0,43997015
438,EwaM0Rjp8ZGtAZNQz6X7,241,0.0,70.0,3.0,3.0,3.0,43997015
439,EwaM0Rjp8ZGtAZNQz6X7,241,1.0,70.0,3.0,3.0,3.0,43997015
440,EwaM0Rjp8ZGtAZNQz6X7,241,2.0,90.0,4.0,4.0,5.0,43997015
441,EwaM0Rjp8ZGtAZNQz6X7,241,3.0,90.0,4.0,4.0,5.0,43997015
442,EwaM0Rjp8ZGtAZNQz6X7,241,4.0,70.0,3.0,3.0,3.0,43997015
443,EwaM0Rjp8ZGtAZNQz6X7,241,5.0,55.0,3.0,2.0,1.0,43997015
444,WdquHFgaoiwJi43Ms429,241,0.0,46.0,3.0,5.0,3.0,43997015
445,WdquHFgaoiwJi43Ms429,241,1.0,46.0,3.0,5.0,3.0,43997015
446,WdquHFgaoiwJi43Ms429,241,2.0,100.0,5.0,5.0,5.0,43997015
447,WdquHFgaoiwJi43Ms429,241,3.0,100.0,5.0,5.0,5.0,43997015
448,WdquHFgaoiwJi43Ms429,241,4.0,46.0,3.0,5.0,3.0,43997015
449,WdquHFgaoiwJi43Ms429,241,5.0,0.0,1.0,1.0,3.0,43997015
450,lcEtQQJJEqyFBpL4gpdH,241,0.0,0.0,1.0,5.0,5.0,43997015
451,lcEtQQJJEqyFBpL4gpdH,241,1.0,0.0,1.0,5.0,5.0,43997015
452,lcEtQQJJEqyFBpL4gpdH,241,2.0,10.0,3.0,5.0,5.0,43997015
453,lcEtQQJJEqyFBpL4gpdH,241,3.0,10.0,3.0,5.0,5.0,43997015
454,lcEtQQJJEqyFBpL4gpdH,241,4.0,0.0,1.0,5.0,5.0,43997015
455,lcEtQQJJEqyFBpL4gpdH,241,5.0,2.0,1.0,5.0,5.0,43997015
456,2qQfiU7dvjbxnhH3uk5V,339,0.0,94.0,3.0,4.0,5.0,5592516
457,2qQfiU7dvjbxnhH3uk5V,339,1.0,94.0,3.0,4.0,5.0,5592516
458,2qQfiU7dvjbxnhH3uk5V,339,2.0,94.0,3.0,4.0,5.0,5592516
459,2qQfiU7dvjbxnhH3uk5V,339,3.0,90.0,4.0,4.0,5.0,5592516
460,2qQfiU7dvjbxnhH3uk5V,339,4.0,94.0,3.0,4.0,5.0,5592516
461,2qQfiU7dvjbxnhH3uk5V,339,5.0,96.0,4.0,4.0,5.0,5592516
462,WdquHFgaoiwJi43Ms429,339,0.0,51.0,3.0,5.0,5.0,5592516
463,WdquHFgaoiwJi43Ms429,339,1.0,51.0,3.0,5.0,5.0,5592516
464,WdquHFgaoiwJi43Ms429,339,2.0,51.0,3.0,5.0,5.0,5592516
465,WdquHFgaoiwJi43Ms429,339,3.0,24.0,3.0,5.0,3.0,5592516
466,WdquHFgaoiwJi43Ms429,339,4.0,51.0,3.0,5.0,5.0,5592516
467,WdquHFgaoiwJi43Ms429,339,5.0,2.0,1.0,1.0,1.0,5592516
468,cleAq2ioAlfn0f46Mm1C,339,0.0,82.0,5.0,5.0,5.0,5592516
469,cleAq2ioAlfn0f46Mm1C,339,1.0,82.0,5.0,5.0,5.0,5592516
470,cleAq2ioAlfn0f46Mm1C,339,2.0,82.0,5.0,5.0,5.0,5592516
471,cleAq2ioAlfn0f46Mm1C,339,3.0,2.0,3.0,3.0,1.0,5592516
472,cleAq2ioAlfn0f46Mm1C,339,4.0,82.0,5.0,5.0,5.0,5592516
473,cleAq2ioAlfn0f46Mm1C,339,5.0,1.0,1.0,5.0,5.0,5592516
474,2qQfiU7dvjbxnhH3uk5V,346,0.0,88.0,4.0,4.0,5.0,35235623
475,2qQfiU7dvjbxnhH3uk5V,346,1.0,88.0,4.0,4.0,5.0,35235623
476,2qQfiU7dvjbxnhH3uk5V,346,2.0,88.0,4.0,4.0,5.0,35235623
477,2qQfiU7dvjbxnhH3uk5V,346,3.0,88.0,4.0,4.0,5.0,35235623
478,2qQfiU7dvjbxnhH3uk5V,346,4.0,88.0,4.0,4.0,5.0,35235623
479,2qQfiU7dvjbxnhH3uk5V,346,5.0,58.0,2.0,2.0,2.0,35235623
480,Ge0yEbBtGnAAVH8y2PYy,346,0.0,78.0,4.0,4.0,4.0,35235623
481,Ge0yEbBtGnAAVH8y2PYy,346,1.0,78.0,4.0,4.0,4.0,35235623
482,Ge0yEbBtGnAAVH8y2PYy,346,2.0,78.0,4.0,4.0,4.0,35235623
483,Ge0yEbBtGnAAVH8y2PYy,346,3.0,78.0,4.0,4.0,4.0,35235623
484,Ge0yEbBtGnAAVH8y2PYy,346,4.0,78.0,4.0,4.0,4.0,35235623
485,Ge0yEbBtGnAAVH8y2PYy,346,5.0,24.0,2.0,2.0,2.0,35235623
486,P6bB6yYM2SN4SqvG4ov4,346,0.0,50.0,3.0,3.0,5.0,35235623
487,P6bB6yYM2SN4SqvG4ov4,346,1.0,50.0,3.0,3.0,5.0,35235623
488,P6bB6yYM2SN4SqvG4ov4,346,2.0,50.0,3.0,3.0,5.0,35235623
489,P6bB6yYM2SN4SqvG4ov4,346,3.0,50.0,3.0,3.0,5.0,35235623
490,P6bB6yYM2SN4SqvG4ov4,346,4.0,50.0,3.0,3.0,5.0,35235623
491,P6bB6yYM2SN4SqvG4ov4,346,5.0,0.0,1.0,1.0,5.0,35235623
492,3AjRjbOgsJTTH32rum8w,272,0.0,76.0,4.0,4.0,4.0,26615747
493,3AjRjbOgsJTTH32rum8w,272,1.0,20.0,3.0,4.0,2.0,26615747
494,3AjRjbOgsJTTH32rum8w,272,2.0,20.0,3.0,4.0,2.0,26615747
495,3AjRjbOgsJTTH32rum8w,272,3.0,3.0,2.0,3.0,2.0,26615747
496,3AjRjbOgsJTTH32rum8w,272,4.0,52.0,4.0,4.0,4.0,26615747
497,3AjRjbOgsJTTH32rum8w,272,5.0,4.0,1.0,1.0,1.0,26615747
498,VL0eu9iS1J787bjluUut,272,0.0,30.0,2.0,3.0,3.0,26615747
499,VL0eu9iS1J787bjluUut,272,1.0,40.0,2.0,4.0,3.0,26615747
500,VL0eu9iS1J787bjluUut,272,2.0,40.0,2.0,4.0,3.0,26615747
501,VL0eu9iS1J787bjluUut,272,3.0,60.0,4.0,4.0,3.0,26615747
502,VL0eu9iS1J787bjluUut,272,4.0,50.0,4.0,3.0,3.0,26615747
503,VL0eu9iS1J787bjluUut,272,5.0,20.0,1.0,3.0,3.0,26615747
504,3AjRjbOgsJTTH32rum8w,382,0.0,17.0,4.0,2.0,3.0,5441586
505,3AjRjbOgsJTTH32rum8w,382,2.0,3.0,2.0,2.0,2.0,5441586
506,3AjRjbOgsJTTH32rum8w,382,3.0,7.0,3.0,4.0,4.0,5441586
507,3AjRjbOgsJTTH32rum8w,382,4.0,2.0,2.0,2.0,2.0,5441586
508,3AjRjbOgsJTTH32rum8w,382,5.0,4.0,1.0,1.0,1.0,5441586
509,3uOmCCerRqDdaUv2EKCI,382,0.0,2.0,1.0,1.0,1.0,5441586
510,3uOmCCerRqDdaUv2EKCI,382,2.0,0.0,1.0,1.0,1.0,5441586
511,3uOmCCerRqDdaUv2EKCI,382,3.0,1.0,1.0,1.0,1.0,5441586
512,3uOmCCerRqDdaUv2EKCI,382,4.0,100.0,5.0,5.0,5.0,5441586
513,3uOmCCerRqDdaUv2EKCI,382,5.0,4.0,1.0,1.0,1.0,5441586
514,S7h77TaGu9vO4UxJiNul,382,0.0,65.0,3.0,3.0,0.0,5441586
515,S7h77TaGu9vO4UxJiNul,382,2.0,40.0,1.0,1.0,4.0,5441586
516,S7h77TaGu9vO4UxJiNul,382,3.0,50.0,1.0,2.0,4.0,5441586
517,S7h77TaGu9vO4UxJiNul,382,4.0,70.0,3.0,4.0,4.0,5441586
518,S7h77TaGu9vO4UxJiNul,382,5.0,0.0,1.0,1.0,4.0,5441586
519,YYRXjjzwoEWz9HeJjtQE,382,1.0,64.0,3.0,4.0,3.0,5441586
520,w1uOCSSyUaTijHJaAFET,382,1.0,40.0,1.0,4.0,5.0,5441586
521,3AjRjbOgsJTTH32rum8w,419,0.0,1.0,1.0,1.0,1.0,40943264
522,3AjRjbOgsJTTH32rum8w,419,2.0,75.0,3.0,3.0,3.0,40943264
523,3AjRjbOgsJTTH32rum8w,419,3.0,1.0,1.0,1.0,1.0,40943264
524,3AjRjbOgsJTTH32rum8w,419,4.0,1.0,1.0,1.0,1.0,40943264
525,3AjRjbOgsJTTH32rum8w,419,5.0,1.0,1.0,1.0,1.0,40943264
526,SqCuzmWiDzIcnutktu2D,419,0.0,1.0,1.0,3.0,1.0,40943264
527,SqCuzmWiDzIcnutktu2D,419,2.0,51.0,3.0,3.0,2.0,40943264
528,SqCuzmWiDzIcnutktu2D,419,3.0,1.0,1.0,3.0,1.0,40943264
529,SqCuzmWiDzIcnutktu2D,419,4.0,1.0,1.0,3.0,1.0,40943264
530,SqCuzmWiDzIcnutktu2D,419,5.0,1.0,1.0,3.0,1.0,40943264
531,Yu76TK2hAqrsctur4EUk,419,0.0,1.0,0.0,0.0,0.0,40943264
532,Yu76TK2hAqrsctur4EUk,419,2.0,0.0,0.0,0.0,0.0,40943264
533,Yu76TK2hAqrsctur4EUk,419,3.0,1.0,0.0,0.0,0.0,40943264
534,Yu76TK2hAqrsctur4EUk,419,4.0,1.0,0.0,0.0,0.0,40943264
535,Yu76TK2hAqrsctur4EUk,419,5.0,1.0,0.0,0.0,0.0,40943264
536,bPTlR7pfeqjLNmcR0SFu,419,1.0,10.0,1.0,1.0,1.0,40943264
537,w1uOCSSyUaTijHJaAFET,419,1.0,40.0,2.0,4.0,2.0,40943264
538,3AjRjbOgsJTTH32rum8w,445,0.0,9.0,2.0,2.0,2.0,29937810
539,3AjRjbOgsJTTH32rum8w,445,1.0,10.0,1.0,2.0,2.0,29937810
540,3AjRjbOgsJTTH32rum8w,445,2.0,11.0,0.0,2.0,2.0,29937810
541,3AjRjbOgsJTTH32rum8w,445,3.0,10.0,1.0,2.0,2.0,29937810
542,3AjRjbOgsJTTH32rum8w,445,4.0,10.0,1.0,2.0,2.0,29937810
543,3AjRjbOgsJTTH32rum8w,445,5.0,0.0,0.0,1.0,1.0,29937810
544,JN2WnugRuU3JVMlJCoFk,445,0.0,3.0,1.0,2.0,1.0,29937810
545,JN2WnugRuU3JVMlJCoFk,445,1.0,57.0,4.0,4.0,4.0,29937810
546,JN2WnugRuU3JVMlJCoFk,445,2.0,47.0,2.0,1.0,2.0,29937810
547,JN2WnugRuU3JVMlJCoFk,445,3.0,57.0,4.0,4.0,4.0,29937810
548,JN2WnugRuU3JVMlJCoFk,445,4.0,57.0,4.0,4.0,4.0,29937810
549,JN2WnugRuU3JVMlJCoFk,445,5.0,2.0,1.0,2.0,1.0,29937810
550,V0ygIb7VDrQTHQC4fJTN,445,0.0,50.0,3.0,3.0,5.0,29937810
551,V0ygIb7VDrQTHQC4fJTN,445,1.0,50.0,3.0,3.0,5.0,29937810
552,V0ygIb7VDrQTHQC4fJTN,445,2.0,50.0,3.0,3.0,5.0,29937810
553,V0ygIb7VDrQTHQC4fJTN,445,3.0,50.0,3.0,3.0,5.0,29937810
554,V0ygIb7VDrQTHQC4fJTN,445,4.0,50.0,3.0,3.0,5.0,29937810
555,V0ygIb7VDrQTHQC4fJTN,445,5.0,0.0,2.0,2.0,5.0,29937810
556,ejGyEzlaAyDROrLeN4My,445,0.0,75.0,4.0,2.0,3.0,29937810
557,ejGyEzlaAyDROrLeN4My,445,1.0,100.0,5.0,5.0,5.0,29937810
558,ejGyEzlaAyDROrLeN4My,445,2.0,100.0,5.0,5.0,5.0,29937810
559,ejGyEzlaAyDROrLeN4My,445,3.0,100.0,5.0,5.0,5.0,29937810
560,ejGyEzlaAyDROrLeN4My,445,4.0,100.0,5.0,5.0,5.0,29937810
561,ejGyEzlaAyDROrLeN4My,445,5.0,25.0,4.0,2.0,4.0,29937810
562,3J3rAMDmdaycnd5PwWgz,5,0.0,80.0,4.0,3.0,4.0,43419616
563,3J3rAMDmdaycnd5PwWgz,5,1.0,80.0,4.0,3.0,4.0,43419616
564,3J3rAMDmdaycnd5PwWgz,5,2.0,80.0,4.0,3.0,4.0,43419616
565,3J3rAMDmdaycnd5PwWgz,5,3.0,60.0,2.0,3.0,4.0,43419616
566,3J3rAMDmdaycnd5PwWgz,5,4.0,80.0,4.0,3.0,4.0,43419616
567,3J3rAMDmdaycnd5PwWgz,5,5.0,60.0,2.0,3.0,4.0,43419616
568,fbgSQJyUL1Amb2c6oRiI,5,0.0,70.0,3.0,3.0,5.0,43419616
569,fbgSQJyUL1Amb2c6oRiI,5,1.0,70.0,3.0,3.0,5.0,43419616
570,fbgSQJyUL1Amb2c6oRiI,5,2.0,70.0,3.0,3.0,5.0,43419616
571,fbgSQJyUL1Amb2c6oRiI,5,3.0,1.5,1.0,1.0,5.0,43419616
572,fbgSQJyUL1Amb2c6oRiI,5,4.0,70.0,3.0,3.0,5.0,43419616
573,fbgSQJyUL1Amb2c6oRiI,5,5.0,1.0,1.0,1.0,5.0,43419616
574,3J3rAMDmdaycnd5PwWgz,14,0.0,85.0,4.0,4.0,5.0,2644755
575,3J3rAMDmdaycnd5PwWgz,14,1.0,20.0,1.0,1.0,2.0,2644755
576,3J3rAMDmdaycnd5PwWgz,14,2.0,20.0,1.0,1.0,2.0,2644755
577,3J3rAMDmdaycnd5PwWgz,14,3.0,80.0,4.0,4.0,4.0,2644755
578,3J3rAMDmdaycnd5PwWgz,14,4.0,30.0,2.0,2.0,2.0,2644755
579,3J3rAMDmdaycnd5PwWgz,14,5.0,70.0,3.0,3.0,4.0,2644755
580,xBSB6CTU85gsWM3fu1Y5,14,0.0,100.0,5.0,5.0,5.0,2644755
